ID_ATIV_ECON_ESTABELECIMENTO,ID_CDB,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA,GEOMETRIA,COORDS,COORD_GEO
378190,000,5611201.0,2022-12-20,NÃO,"RUA MACARENA, 96, PINDORAMA, BELO HORIZONTE, MG, BRASIL",48.943.024 MARIA DO SOCORRO PEREIRA,ESTABELECIMENTO SEM NOME,POINT (602615.43 7798388.24),"(-19.9081213, -44.0195162)","(-19.9081099, -44.0196266)"
378522,000,5611201.0,2022-12-22,SIM,"RUA ROMERO GOMES VIEIRA, 1010, VILA MANGUEIRAS, BELO HORIZONTE, MG, BRASIL",48.961.224 DAIANE ROCHA MARQUES DA SILVA,PIZZARIA MANGUEIRAS,POINT (601069.80 7786271.66),"(-20.0168671, -44.0356527)","(-20.0176692, -44.0337253)"
379475,000,5611201.0,2023-01-03,SIM,"RUA JOSE RODRIGUES PEREIRA, 687, ESTORIL, BELO HORIZONTE, MG, BRASIL",PRAIOU BEACH SPORT LOUNGE LTDA,PRAIOU BSL,POINT (608820.45 7791604.36),"(-19.9688452, -43.959791)","(-19.9690674, -43.9599506)"
380115,000,5611201.0,2023-01-06,SIM,"AVENIDA DOM JOSE GASPAR, 927, CORACAO EUCARISTICO, BELO HORIZONTE, MG, BRASIL",CHILL OUT LTDA,CHILL OUT,POINT (605409.51 7796368.75),"(-19.9220449, -43.9892292)","(-19.9262076, -43.9928199)"
380771,000,5611201.0,2023-01-10,NÃO,"RUA FRANCISCO DUMONT, 236, SANTA TEREZINHA, BELO HORIZONTE, MG, BRASIL",49.134.393 MARCOS ANTONIO ALCANTARA DOS SANTOS,LANCHES ALCANTARA,POINT (604445.56 7802237.79),"(-19.8732336, -44.0024171)","(-19.8732304, -44.0023617)"
381054,000,5611201.0,2023-01-12,NÃO,"RUA FRANCISCO MARTINS MARQUES, 205, VALE DO JATOBA, BELO HORIZONTE, MG, BRASIL",49.155.064 MARCO AURELIO OLIVEIRA SILVA,MARCO AURELIO,POINT (600624.53 7787628.54),"(-20.0054873, -44.0395906)","(-20.0054324, -44.0380563)"
376933,000,5611201.0,2022-12-10,NÃO,"RUA ITAUNENSE, 255, CAMARGOS, BELO HORIZONTE, MG, BRASIL",48.855.303 JOSE GERALDO E SILVA,J G REFRIGERACAO,POINT (602306.90 7794737.94),"(-19.941447, -44.0199595)","(-19.9411082, -44.0223712)"
377893,000,5611201.0,2022-12-19,SIM,"RUA DOS TIMBIRAS, 2041, LOURDES, BELO HORIZONTE, MG, BRASIL",BARDO FOLK LTDA,BARDO FOLK - O BAR VIKING,POINT (610696.83 7796342.22),"(-19.9273906, -43.936742)","(-19.9261539, -43.9423046)"
378856,000,5611201.0,2022-12-27,NÃO,"RUA CONTAGEM, 976, NOVA VISTA, BELO HORIZONTE, MG, BRASIL",47.395.534 CLAUDINEY DA SILVA DE JESUS,KITSUNI SUSHI BAR,POINT (614565.93 7800511.66),"(-19.8868278, -43.9058435)","(-19.8882587, -43.9055999)"
378861,000,5611201.0,2022-12-27,NÃO,"RUA MARCELO BERNUCCI SYDNEY, 17, ATILA DE PAIVA, BELO HORIZONTE, MG, BRASIL",48.988.526 MARCOS VINICIUS DA CRUZ ALMEIDA,BAR E RESTAURANTE PRYME FOOD,POINT (601479.50 7790817.14),"(-19.976939, -44.0298016)","(-19.9765776, -44.0300603)"
380119,000,5611204.0,2023-01-06,SIM,"RUA OITO, 20, JARDIM DOS COMERCIARIOS, BELO HORIZONTE, MG, BRASIL",DISTRIBUIDORA REPUBLICA VIEIRA LTDA,ESTABELECIMENTO SEM NOME,POINT (607450.82 7810914.89),"(-19.7945769, -43.9741513)","(-19.7946662, -43.974163)"
380790,000,5611201.0,2023-01-10,NÃO,"AVENIDA SANTA ALBERTINA, 891, CASA BRANCA, BELO HORIZONTE, MG, BRASIL",49.136.218 CRISTINA RIBEIRO ANDRADE,HAMBURGUERIA MEC LANCHES,POINT (616484.48 7799991.46),"(-19.8941786, -43.8875828)","(-19.8928451, -43.8872425)"
376293,000,5611205.0,2022-12-04,NÃO,"RUA OSMARIO SOARES, 14, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",ANTONIO GABRIEL APOLINARIA 01967289670,APOLINARIO BEER,POINT (604470.94 7796942.65),"(-19.9183857, -44.0019021)","(-19.9210728, -44.0018194)"
376300,000,5611204.0,2022-12-05,NÃO,"AVENIDA HERACLITO MOURAO DE MIRANDA, 1466, CASTELO, BELO HORIZONTE, MG, BRASIL",LUCIA DE FATIMA MORAIS REZENDE 00971850607,MORANGO E POESIA,POINT (604098.23 7801314.06),"(-19.8919147, -43.9975537)","(-19.8815952, -44.0056268)"
377270,000,5611204.0,2016-02-05,NÃO,"RUA OSMARIO SOARES, 14, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",HELLEN TELLES APOLINARIO 08437604605,ESTABELECIMENTO SEM NOME,POINT (604470.94 7796942.65),"(-19.9183857, -44.0019021)","(-19.9210728, -44.0018194)"
377585,000,5611201.0,2022-12-15,NÃO,"RUA GERALDO TEIXEIRA DA COSTA, 128, FLORESTA, BELO HORIZONTE, MG, BRASIL",48.902.909 DILSON DANILO CAMPOS,RAMO VERDE COZINI,POINT (611854.95 7797086.35),"(-19.9196406, -43.9315824)","(-19.9193644, -43.9312855)"
377597,000,5611205.0,2022-12-15,NÃO,"RUA LAGOA DA PRATA, 1288, SALGADO FILHO, BELO HORIZONTE, MG, BRASIL",48.903.197 FERNANDO PEREIRA MATOS,PONTO SF BEER,POINT (606221.80 7793944.46),"(-19.9441832, -43.9838821)","(-19.9480677, -43.9849195)"
379827,000,5611201.0,2023-01-04,NÃO,"RUA DOUTOR LUND, 53, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",49.058.757 MICHELLE CRISTINA MANGABEIRA ALVES,HAMBURGUERIA PAO E CARNE,POINT (610160.52 7801898.86),"(-19.8756823, -43.9470094)","(-19.8759787, -43.9477602)"
381085,000,5611201.0,2023-01-12,SIM,"RUA CONCEICAO MACEDO NOVAIS, 49, CIDADE NOVA, BELO HORIZONTE, MG, BRASIL",BAR E RESTAURANTE PRATTO FINO LTDA,PRATTO FINO,POINT (612195.17 7800334.76),"(-19.8900611, -43.9282338)","(-19.8899948, -43.928233)"
377297,000,5611201.0,2022-12-13,SIM,"RUA WLADIMIR HERZOG, 50, MINEIRAO, BELO HORIZONTE, MG, BRASIL",48.883.126 IZABELA DOS SANTOS OLIVEIRA,MUNDO DAS BATATAS,POINT (601912.01 7785797.37),"(-20.0229026, -44.0246058)","(-20.0219105, -44.0256478)"
377931,000,5611205.0,2022-12-19,NÃO,"RUA JOSE DE MELO, 241, SANTA ROSA, BELO HORIZONTE, MG, BRASIL",QUINTALS BAR CULTURAL LTDA,QUINTALS BAR CULTURAL,POINT (610386.15 7802956.59),"(-19.8649406, -43.9431813)","(-19.866409, -43.9456685)"
378911,000,5611205.0,2022-12-28,SIM,"RUA BELEM, 220, ESPLANADA, BELO HORIZONTE, MG, BRASIL",COSTA EMPREENDIMENTOS LTDA,FOLLOW,POINT (615261.11 7798394.13),"(nan, nan)","(-19.9073499, -43.8988277)"
379530,000,5611201.0,2023-01-03,SIM,"RUA DOS GOITACAZES, 1222, BARRO PRETO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE COMERCIAL PACIFICO LTDA,RESTAURANTE SABOR DO NORTE DE MINAS,POINT (610062.03 7796966.31),"(-19.9211618, -43.9463444)","(-19.9205511, -43.9484066)"
380476,000,5611201.0,2023-01-09,SIM,"RUA TOME DE SOUZA, 1194, SAVASSI, BELO HORIZONTE, MG, BRASIL",RESTAURANTE VILA SAVA LTDA,VILA SAVA,POINT (611176.98 7795223.46),"(-19.9389459, -43.9270599)","(-19.9362348, -43.9376499)"
380832,000,5611201.0,2023-01-11,NÃO,"RUA DA BAHIA, 952, CENTRO, BELO HORIZONTE, MG, BRASIL",49.138.866 MARIA IMACULADA CONCEICAO FERREIRA,RESTAURANTE SABOR DE CASA,POINT (611242.77 7796658.01),"(-19.9233439, -43.9370251)","(-19.9232696, -43.937108)"
381117,000,5611204.0,2023-01-12,NÃO,"TRAVESSA DILSON DE JESUS, 235, AGUAS CLARAS, BELO HORIZONTE, MG, BRASIL",49.160.099 ZENALDO GONCALVES GOMES DOS SANTOS,ESTABELECIMENTO SEM NOME,POINT (602215.07 7786891.20),"(nan, nan)","(-20.0120114, -44.0228117)"
377624,000,5611205.0,2022-12-15,NÃO,"AVENIDA DA REDE, 231, VILA ESPLANADA, BELO HORIZONTE, MG, BRASIL",48.904.885 JUSCELINO INACIO COSTA,BAR E MARCEARIA JUSCELINO,POINT (613222.06 7804471.68),"(nan, nan)","(-19.8525576, -43.9186782)"
377625,000,5611201.0,2022-12-15,NÃO,"RUA MARECHAL HERMES, 241, GUTIERREZ, BELO HORIZONTE, MG, BRASIL",48.904.949 PEDRO AUGUSTO SAVINO ABELHA,USEZAPPI,POINT (609112.50 7795643.22),"(-19.9311344, -43.9570593)","(-19.932559, -43.9573994)"
377962,000,5611204.0,2022-12-19,NÃO,"RUA ICA, 207, RENASCENCA, BELO HORIZONTE, MG, BRASIL",48.925.837 JOSE NONATO FERREIRA,BAR PE DO MORRO,POINT (611031.90 7799744.82),"(-19.8949963, -43.9428227)","(-19.8953916, -43.9393084)"
378595,000,5611201.0,2022-12-23,NÃO,"RUA DORIVAL MACHADO, 207, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",48.966.876 WALNETE VIEIRA MANACES,WAL COMIDA MINEIRA,POINT (607672.80 7807264.26),"(-19.8274831, -43.9722178)","(-19.827639, -43.9718321)"
378918,000,5611201.0,2022-12-28,NÃO,"RUA SALINAS, 2307, SANTA TEREZA, BELO HORIZONTE, MG, BRASIL",48.991.625 SEBASTIANA BARBOSA FARIAS,RESTAURANTE DA FIA,POINT (613700.03 7797726.91),"(-19.91452, -43.9254594)","(-19.91347, -43.9136987)"
379238,000,5611201.0,2023-01-01,NÃO,"RUA BILBAU, 91, EUROPA, BELO HORIZONTE, MG, BRASIL",49.012.468 THAIS CARVALHO DE OLIVEIRA,SABORES DE MINAS TEM DE TUDO,POINT (607939.20 7810136.70),"(-19.8014786, -43.9691701)","(-19.8016707, -43.9694557)"
380180,000,5611201.0,2023-01-06,NÃO,"RUA FRANCISCO DUMONT, 236, SANTA TEREZINHA, BELO HORIZONTE, MG, BRASIL",49.084.881 ALLYSSON GONCALVES MUNIZ,LANCHES ALCANTARA,POINT (604445.56 7802237.79),"(-19.8732336, -44.0024171)","(-19.8732304, -44.0023617)"
380181,000,5611205.0,2023-01-06,NÃO,"AVENIDA ABILIO MACHADO, 696, INCONFIDENCIA, BELO HORIZONTE, MG, BRASIL",49.084.911 IZABELA DE OLIVEIRA FERREIRA,FAZENDINHA,POINT (604869.26 7798066.28),"(-19.9064, -43.9995174)","(-19.9108989, -43.998078)"
376354,000,5611204.0,2022-12-05,SIM,"RUA CHRISTINA MARIA ASSIS, 173, CALIFORNIA, BELO HORIZONTE, MG, BRASIL",T.G BAR E RESTAURANTE LTDA,TERRITORIO DO GALO,POINT (602854.54 7795943.57),"(nan, nan)","(-19.9301859, -44.017206)"
376361,000,5611204.0,2022-12-05,NÃO,"RUA PAI JOAQUIM, 145, CABANA DO PAI TOMAS, BELO HORIZONTE, MG, BRASIL",FABIO HENRIQUE DE ASSIS 07153461647,FABIO HENRIQUE DE ASSIS,POINT (604569.09 7794029.87),"(-19.9476291, -44.0006186)","(-19.9473856, -44.0007162)"
377647,000,5611204.0,2022-12-15,SIM,"RUA DESEMBARGADOR SARAIVA, 740, ALTO VERA CRUZ, BELO HORIZONTE, MG, BRASIL",48.906.724 LEONARDO HENRIQUE DOS SANTOS MAXIMIANO,VARANDA'S BAR,POINT (615888.43 7798342.73),"(-19.9072087, -43.8928862)","(-19.9077771, -43.8928321)"
378303,000,5611201.0,2022-12-21,SIM,"RUA PADRE PEDRO PINTO, 3190, MANTIQUEIRA, BELO HORIZONTE, MG, BRASIL",48.951.374 IGOR FERNANDES DUARTE RIBEIRO,BAR D'WEISER,POINT (607060.64 7809912.60),"(-19.8036221, -43.9825321)","(-19.8037437, -43.9778298)"
378616,000,5611201.0,2022-12-24,NÃO,"RUA CECILIA FONSECA COUTINHO, 651, CASTELO, BELO HORIZONTE, MG, BRASIL",48.971.207 PRISCILLA ANDRADE NAIME,PNAIME,POINT (605133.77 7800813.90),"(-19.888971, -43.9951908)","(-19.8860589, -43.9957077)"
379247,000,5611201.0,2023-01-01,NÃO,"RUA JOSE ALVES MAIA, 120, DIAMANTE, BELO HORIZONTE, MG, BRASIL",49.012.860 LOURDES APARECIDA DOS SANTOS SILVA,SRA. BATATA. SF,POINT (601345.51 7790024.22),"(-19.9849228, -44.0309946)","(-19.983749, -44.0312971)"
380195,000,5611201.0,2023-01-06,NÃO,"RUA PINDARE, 54, SAO GERALDO, BELO HORIZONTE, MG, BRASIL",49.085.613 PAOLLA RAVLA DA SILVA,LA CASA - RESTAURANTE,POINT (614754.31 7799093.44),"(-19.9008153, -43.9030585)","(-19.9010614, -43.9037124)"
380863,000,5611201.0,2023-01-11,NÃO,"RUA BELMIRO BRAGA, 1555, JARDIM MONTANHES, BELO HORIZONTE, MG, BRASIL",DIANA KATIA TEIXEIRA SANTOS RESTAURANTE,SABOR MINEIRO,POINT (606788.19 7798537.09),"(-19.9064632, -43.9791167)","(-19.9065408, -43.9797739)"
376710,000,5611205.0,2022-12-07,NÃO,"RUA NILOPOLIS, 350, PILAR, BELO HORIZONTE, MG, BRASIL",DEIVISSON ANDRE FONSECA BARBOSA 11106028635,BAR DO PESCOCO,POINT (607559.08 7788356.17),"(-19.9992054, -43.9678312)","(-19.9984858, -43.9718143)"
377659,000,5611205.0,2022-12-16,SIM,"AVENIDA PROFESSOR MARIO WERNECK, 520, ESTORIL, BELO HORIZONTE, MG, BRASIL",EMOCOES LTDA,ESTABELECIMENTO SEM NOME,POINT (609060.82 7791705.37),"(-19.9670814, -43.9616132)","(-19.9681413, -43.9576596)"
377986,000,5611201.0,2022-12-19,NÃO,"BECO COPACABANA, 265, CABANA DO PAI TOMAS, BELO HORIZONTE, MG, BRASIL",15.706.700 THIAGO CEZAR DOS SANTOS COSTA,ESTABELECIMENTO SEM NOME,POINT (604680.38 7794211.60),"(-19.9453428, -43.999701)","(-19.9457376, -43.9996632)"
378321,000,5611201.0,2022-12-21,NÃO,"RUA ALBERTO FERREIRA FONTES, 105, GOIANIA, BELO HORIZONTE, MG, BRASIL",48.953.043 WANDERSON HENRIQUE VARGAS NASCIMENTO,WANDERSON HENRIQUE VARGAS NASCIMENTO,POINT (614870.10 7803454.10),"(-19.8618912, -43.9030874)","(-19.8616554, -43.9028776)"
378323,000,5611201.0,2022-12-21,NÃO,"PRAÇA EDNA HARRINGTON, 13, RIO BRANCO, BELO HORIZONTE, MG, BRASIL",48.953.124 WARLEY FERREIRA DE SOUZA,DELIVERY DE PIZZAS & MASSAS BH,POINT (606334.34 7808459.34),"(-19.8169935, -43.9849152)","(-19.8169141, -43.9846801)"
376732,000,5611201.0,2022-12-07,NÃO,"AVENIDA BRIGADEIRO EDUARDO GOMES, 1921, GLORIA, BELO HORIZONTE, MG, BRASIL",JANAINA RIBEIRO RODRIGUES 07554847627,KERO BIS RESTAURANTE  E LANCHONETE,POINT (603703.47 7799440.30),"(-19.8952, -44.0101672)","(-19.8985465, -44.009292)"
377369,000,5611201.0,2022-12-14,NÃO,"RUA ITAPETINGA, 221, PIRATININGA, BELO HORIZONTE, MG, BRASIL",48.888.840 VINICIUS ANEIR ALMEIDA,BREAD AND BURGER,POINT (605831.23 7809733.32),"(-19.8060807, -43.9897855)","(-19.8054304, -43.9895561)"
377681,000,5611201.0,2022-12-16,NÃO,"RUA RAMIRO SIQUEIRA, 47, CONJUNTO TAQUARIL, BELO HORIZONTE, MG, BRASIL",48.908.176 WADSON RODRIGUES DA SILVA,FLASH BURGUER,POINT (617377.05 7797347.65),"(-19.9182975, -43.8815226)","(-19.9166786, -43.8785488)"
377697,000,5611204.0,2022-12-16,NÃO,"ALA LOUZAK, 18, MIRAMAR, BELO HORIZONTE, MG, BRASIL",48.908.999 WEBERT MIRANDA,QUIOSQUE DESIGN,POINT (603856.46 7788692.95),"(nan, nan)","(-19.9956447, -44.0072237)"
378348,000,5611201.0,2022-12-21,NÃO,"RUA CINCO DE JANEIRO, 167, MARIANO DE ABREU, BELO HORIZONTE, MG, BRASIL",48.954.809 PATRICIA SOARES DE OLIVEIRA,PATY MARMITEX,POINT (616211.02 7799731.46),"(nan, nan)","(-19.8952106, -43.8898381)"
379938,000,5611204.0,2023-01-05,NÃO,"RUA MARQUES DE LAVRADIO, 12, JOAO PINHEIRO, BELO HORIZONTE, MG, BRASIL",49.066.113 LAURO HENRIQUE DE ANDRADE BARBOSA,PINHEIROS BAR,POINT (604706.07 7796584.22),"(-19.9295524, -44.0003203)","(-19.9242987, -43.9995527)"
380243,000,5611205.0,2023-01-06,NÃO,"RUA RAUL NIN FERREIRA, 250, SERRA VERDE, BELO HORIZONTE, MG, BRASIL",49.089.848 ALISSON ASSUNCAO TEIXEIRA,BAR DO ALISSON,POINT (609393.35 7810272.19),"(-19.8000612, -43.9542342)","(-19.8003659, -43.955582)"
152662,000,5611201.0,2017-01-22,NÃO,"RUA CASTELO DE BELMONTE, 290, CASTELO, BELO HORIZONTE, MG, BRASIL",BRUNO ABREU PRATTI 04517771660,BASHIR,POINT (605151.80 7801508.08),"(-19.8804048, -43.9947639)","(-19.8797857, -43.9955751)"
152951,000,5611204.0,2017-01-25,NÃO,"RUA PROFESSOR BENEDITO FONSECA, 441, DOM JOAQUIM, BELO HORIZONTE, MG, BRASIL",NARONNE SABBA DE OLIVEIRA 10034395601,BAR DA PRETA,POINT (613308.23 7801798.23),"(-19.8774375, -43.9162619)","(-19.8767077, -43.9176915)"
153022,000,5611204.0,2017-01-26,NÃO,"RUA NELSON, 15, UNIAO, BELO HORIZONTE, MG, BRASIL",LUCAS CAMILO DE SOUZA MATOSINHOS LTDA,ESTABELECIMENTO SEM NOME,POINT (612202.69 7801416.17),"(-19.8821969, -43.9235933)","(-19.8802236, -43.9282269)"
153023,000,5611201.0,2017-01-26,NÃO,"RUA BERNARDO GUIMARAES, 2612, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE FB TAP ROOM LTDA,FURST TAP ROOM,POINT (610007.20 7796257.61),"(-19.9266358, -43.9506254)","(-19.9269575, -43.9488881)"
152030,000,5611204.0,2017-01-11,NÃO,"RUA REGULUS, 165, MIRAMAR, BELO HORIZONTE, MG, BRASIL",JULIO CESAR SOUZA CAMPOS 07300547648,TIUWILL ESPETERIA GOURMET,POINT (603665.93 7788695.33),"(nan, nan)","(-19.9956334, -44.0090449)"
152347,000,5611201.0,2017-01-17,SIM,"AVENIDA OTACILIO NEGRAO DE LIMA, 1350, LAGOA DA PAMPULHA, BELO HORIZONTE, MG, BRASIL",RA RESTAURANTE E EVENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (607256.85 7804298.95),"(nan, nan)","(-19.8544546, -43.9756317)"
489262,000,5611201.0,2024-09-26,NÃO,"RUA MARIA CONCEICAO DE FREITAS, 95, MADRI, BELO HORIZONTE, MG, BRASIL",57.442.471 ERICK DUTRA DOS SANTOS,ESTABELECIMENTO SEM NOME,POINT (611383.97 7808515.47),"(-19.8155948, -43.9366754)","(-19.8161263, -43.9364738)"
484681,000,5611205.0,2024-09-04,NÃO,"RUA JOSE RAIMUNDO PINTO, 104, VILA MANTIQUEIRA, BELO HORIZONTE, MG, BRASIL",57.151.517 JOAO VICTOR DA SILVA,ESTABELECIMENTO SEM NOME,POINT (606931.20 7811531.69),"(-19.7891912, -43.9792056)","(-19.7891216, -43.9791588)"
487293,000,5611205.0,2024-09-17,NÃO,"RUA MARIA EVARISTA, 58, NOVO GLORIA, BELO HORIZONTE, MG, BRASIL",57.320.412 MICHAEL PHILIPPE PINHEIRO DA COSTA,ESTABELECIMENTO SEM NOME,POINT (603485.05 7798514.83),"(-19.9066307, -44.0114351)","(-19.9069201, -44.0113264)"
487941,000,5611205.0,2024-09-19,NÃO,"AVENIDA BRIGADEIRO EDUARDO GOMES, 1767, GLORIA, BELO HORIZONTE, MG, BRASIL",57.359.732 FERNANDA ALVES GOMES,ESTABELECIMENTO SEM NOME,POINT (603874.26 7799326.50),"(-19.8952, -44.0101672)","(-19.8995656, -44.0076541)"
488603,000,5611201.0,2024-09-23,NÃO,"RUA CORONEL JAIRO PEREIRA, 435, PALMARES, BELO HORIZONTE, MG, BRASIL",COYOTE RESTAURANTE & BAR LTDA,ESTABELECIMENTO SEM NOME,POINT (611855.45 7802101.62),"(-19.8727877, -43.9304523)","(-19.8740503, -43.9315848)"
488922,000,5611201.0,2024-09-24,NÃO,"RUA GRAO PARA, 32, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",SABORDICASA ALIMENTOS LTDA,HAMBURGUERIA ARTESANAL AS ESPETADAS,POINT (612857.00 7796740.71),"(-19.9285193, -43.9232747)","(-19.9224295, -43.9216916)"
489556,000,5611204.0,2024-09-27,SIM,"RUA CASTELO DA BEIRA, 262, CASTELO, BELO HORIZONTE, MG, BRASIL",JUVENINHA BAR LTDA,BAR DO JUVENINHA,POINT (605208.50 7801793.04),"(-19.8757047, -43.9974135)","(-19.8772079, -43.9950497)"
484700,000,5611204.0,2024-09-04,SIM,"RUA BERNARDO GUIMARAES, 2044, LOURDES, BELO HORIZONTE, MG, BRASIL",BUTECO DO XOPIN BELO HORIZONTE LTDA,BUTECO DO XOPIN BH,POINT (610576.60 7796106.77),"(-19.9293506, -43.9394844)","(-19.9282881, -43.9434391)"
485694,000,5611201.0,2024-09-09,NÃO,"RUA SAO ROQUE, 420, SAGRADA FAMILIA, BELO HORIZONTE, MG, BRASIL",57.217.813 ANGELA RODRIGUES FLORES,ESTABELECIMENTO SEM NOME,POINT (612299.04 7799473.38),"(-19.8988684, -43.9191739)","(-19.8977715, -43.9271885)"
486017,000,5611201.0,2024-09-11,NÃO,"RUA DAS ARTEMISIAS, 43, MARAJO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE E GRILL DONA LULU LTDA,RESTAURANTE E GRILL DONA LULU,POINT (607093.30 7792670.68),"(-19.9602954, -43.9780225)","(-19.9595289, -43.976518)"
486671,000,5611201.0,2024-09-13,SIM,"AVENIDA PRUDENTE DE MORAIS, 559, SANTO ANTONIO, BELO HORIZONTE, MG, BRASIL",CENTRO SUL HAMBURGUERIA COMERCIO DE ALIMENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (610059.36 7794688.00),"(-19.9487274, -43.9477159)","(-19.9411363, -43.9482959)"
487963,000,5611201.0,2024-09-19,SIM,"AVENIDA NOSSA SENHORA DO CARMO, 221, CARMO, BELO HORIZONTE, MG, BRASIL",OCA BAR COMERCIO E IMPORTACAO LTDA,OCA,POINT (611619.90 7794597.91),"(-19.9455468, -43.9345404)","(-19.9418614, -43.9333801)"
487971,000,5611201.0,2024-09-19,NÃO,"RUA ADA, 105, JULIANA, BELO HORIZONTE, MG, BRASIL",57.362.657 EDER DOS SANTOS,ESTABELECIMENTO SEM NOME,POINT (611064.74 7808433.81),"(-19.8168614, -43.9398143)","(-19.8168823, -43.9395166)"
488289,000,5611201.0,2024-09-21,NÃO,"RUA AMELIA CARNEIRO DE MENDONCA, 98, TUPI B, BELO HORIZONTE, MG, BRASIL",57.381.845 MARINA DE JESUS AVILA DO NASCIMENTO,ESTABELECIMENTO SEM NOME,POINT (613462.01 7805497.02),"(-19.8432783, -43.9147562)","(-19.8432795, -43.9164498)"
488613,000,5611205.0,2024-09-23,SIM,"AVENIDA PRESIDENTE TANCREDO NEVES, 2333, CASTELO, BELO HORIZONTE, MG, BRASIL",CLARA SILVA CERVEJARIA LTDA,OAK ISLAND BREWPUB,POINT (605343.80 7800481.78),"(-19.8821932, -43.9932124)","(-19.8890484, -43.9936827)"
488954,000,5611204.0,2024-09-24,SIM,"RUA VOLTS, 277, VILA PRIMEIRO DE MAIO, BELO HORIZONTE, MG, BRASIL",57.420.800 SHIRLEY APARECIDA SILVA DOS SANTOS,ESTABELECIMENTO SEM NOME,POINT (611981.51 7803483.07),"(-19.8612197, -43.930748)","(-19.8615613, -43.9304646)"
484719,000,5611204.0,2024-09-04,SIM,"AVENIDA BIAS FORTES, 1122, CENTRO, BELO HORIZONTE, MG, BRASIL",MR. JOSEPH GASTROBAR LTDA,MR. JOSEPH  GASTROBAR,POINT (610489.54 7796603.39),"(-19.9210882, -43.9460896)","(-19.9238059, -43.9443007)"
485396,000,5611205.0,2024-09-09,NÃO,"ESTRADA DO CERCADINHO, 2637, VENTOSA, BELO HORIZONTE, MG, BRASIL",57.200.547 ROZIVALDO MARCOS RODRIGUES LADEIRA,ESTABELECIMENTO SEM NOME,POINT (607698.22 7793262.58),"(-19.9487188, -43.9742139)","(-19.9541475, -43.9707722)"
486677,000,5611201.0,2024-09-13,NÃO,"RUA MARIA GUERZONI FERNANDES, 210, PAULO VI, BELO HORIZONTE, MG, BRASIL",57.279.828 EDILENE SIMAO DOS SANTOS,ESTABELECIMENTO SEM NOME,POINT (616209.91 7805124.64),"(-19.8469288, -43.8911058)","(-19.8464826, -43.8901879)"
486694,000,5611201.0,2024-09-13,SIM,"RUA ARACICABA, 21, SERRANO, BELO HORIZONTE, MG, BRASIL",AO VIVAO ESPETARIA LTDA,ESTABELECIMENTO SEM NOME,POINT (603453.67 7801057.61),"(-19.8838494, -44.0118277)","(-19.8839466, -44.0117688)"
487342,000,5611201.0,2024-09-17,NÃO,"AVENIDA HERACLITO MOURAO DE MIRANDA, 2417, SANTA TEREZINHA, BELO HORIZONTE, MG, BRASIL",57.323.169 ARYANY THATILA LAMARCA DE MOURA FANTONI,ESTABELECIMENTO SEM NOME,POINT (604511.31 7802018.40),"(-19.8699942, -43.9993171)","(-19.8752091, -44.0017213)"
488966,000,5611201.0,2024-09-24,NÃO,"RUA JUIZ DE FORA, 1282, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",57.421.686 VALDILENE MALVINA DE FARIA OLIVEIRA,ESTABELECIMENTO SEM NOME,POINT (609336.46 7796015.28),"(-19.9310087, -43.9556946)","(-19.9291848, -43.9552818)"
484737,000,5611201.0,2024-09-04,NÃO,"AVENIDA BARAO HOMEM DE MELO, 1909, ALPES, BELO HORIZONTE, MG, BRASIL",57.156.048 FENICIA DOMINGUES DE SOUZA,ESTABELECIMENTO SEM NOME,POINT (608056.60 7793432.30),"(-19.9534864, -43.9671793)","(-19.9525941, -43.9673577)"
484741,000,5611201.0,2024-09-04,SIM,"RUA DOS INCONFIDENTES, 1060, SAVASSI, BELO HORIZONTE, MG, BRASIL",C J REIS ALIMENTOS LTDA,RESTAURANTE  INCONFIDENTES,POINT (611372.20 7795316.57),"(-19.9368166, -43.9303641)","(-19.9353823, -43.9357903)"
485083,000,5611205.0,2024-09-06,NÃO,"RUA MARGARIDA ASSIS FONSECA, 740, CALIFORNIA, BELO HORIZONTE, MG, BRASIL",ARENA PARK LTDA,ARENA PARK,POINT (602994.14 7796501.37),"(-19.9269243, -44.0077246)","(-19.9251386, -44.0159034)"
486703,000,5611201.0,2024-09-13,SIM,"RUA JOAO RICALDONI FILHO, 50, CASTELO, BELO HORIZONTE, MG, BRASIL",CASTELO HAMBURGUERIA COMERCIO DE ALIMENTOS LTDA,MEATZ BURGER CASTELO,POINT (605345.44 7800262.15),"(-19.8911089, -43.9937531)","(-19.8910327, -43.9936545)"
